inTemp,inHum,outTemp,outHum
12.80,76.50,24.70,79.20
12.80,76.50,24.70,79.20
12.90,76.60,24.60,79.20
12.90,76.70,24.60,79.20
12.90,76.70,24.60,79.20
12.90,76.70,24.70,79.30
12.90,76.80,24.60,79.20
12.80,76.70,24.60,79.20
12.80,76.80,24.60,79.20
12.90,76.90,24.70,79.40
12.90,77.00,24.70,79.40
12.80,76.90,24.70,79.40
12.90,77.00,24.60,79.30
12.80,76.90,24.60,79.40
12.80,76.80,24.70,79.40
12.90,76.90,24.60,79.40
12.80,76.90,24.60,79.40
12.90,77.00,24.60,79.40
12.90,77.00,24.60,79.40
12.80,77.10,24.60,79.40
12.80,77.10,24.60,79.40
12.90,77.10,24.60,79.40
12.90,77.20,24.60,79.40
12.90,77.20,24.60,79.50
12.90,77.30,24.60,79.50
12.90,77.40,24.60,79.50
12.80,77.40,24.60,79.50
12.90,77.40,24.60,79.60
12.90,77.40,24.60,79.60
12.90,77.40,24.60,79.50
12.80,77.30,24.60,79.60
12.90,77.40,24.60,79.60
12.90,77.50,24.60,79.60
12.90,77.50,24.60,79.60
12.80,77.40,24.60,79.60
12.90,77.50,24.60,79.70
12.80,77.50,24.60,79.60
12.90,77.50,24.60,79.60
12.90,77.60,24.60,79.70
12.90,77.60,24.60,79.70
12.90,77.50,24.60,79.80
12.80,77.50,24.60,79.80
12.90,77.60,24.60,79.80
12.90,77.60,24.60,79.80
12.90,77.60,24.60,79.80
12.90,77.70,24.60,79.80
12.90,77.70,24.60,79.80
12.90,77.80,24.60,79.80
12.90,77.70,24.60,79.80
12.80,77.70,24.60,79.80
12.90,77.70,24.60,79.90
12.90,77.70,24.60,79.80
12.80,77.70,24.60,79.90
12.90,77.80,24.60,80.00
12.90,77.90,24.60,80.00
12.80,77.90,24.60,80.00
12.90,78.00,24.60,80.00
12.90,78.00,24.60,80.00
12.90,78.00,24.50,80.00
12.90,78.00,24.60,80.00
12.90,78.00,24.60,80.00
12.90,78.00,24.60,80.00
12.90,78.00,24.60,80.00
12.90,78.00,24.60,80.00
12.90,78.00,24.60,80.00
12.90,78.00,24.60,79.90
12.90,78.00,24.60,80.10
12.90,78.00,24.50,80.00
12.90,78.00,24.60,80.00
12.90,78.00,24.60,80.00
12.90,78.00,24.60,80.10
12.90,78.00,24.50,80.00
12.90,78.00,24.50,80.00
12.90,78.00,24.50,80.00
12.90,78.00,24.50,80.00
12.90,78.10,24.50,80.00
12.80,78.00,24.50,80.00
12.80,78.00,24.50,80.00
12.90,78.10,24.50,80.00
12.90,78.10,24.50,80.10
12.80,78.00,24.50,80.00
12.90,78.10,24.50,80.10
12.90,78.10,24.50,80.10
12.90,78.20,24.50,80.10
12.90,78.20,24.50,80.10
12.90,78.20,24.50,80.10
12.90,78.20,24.50,80.20
12.90,78.20,24.50,80.20
12.90,78.10,24.50,80.20
12.90,78.10,24.50,80.20
12.90,78.10,24.50,80.20
12.90,78.10,24.50,80.20
12.90,78.20,24.50,80.20
12.90,78.10,24.50,80.20
12.80,78.10,24.50,80.20
12.90,78.20,24.50,80.20
12.80,78.20,24.50,80.30
12.90,78.30,24.50,80.30
12.90,78.30,24.50,80.20
12.90,78.30,24.60,80.30
12.90,78.40,24.60,80.30
12.80,78.30,24.60,80.30
12.90,78.30,24.50,80.20
12.90,78.30,24.50,80.10
12.90,78.30,24.60,80.20
12.90,78.30,24.60,80.20
12.90,78.40,24.60,80.10
12.90,78.40,24.60,80.10
12.90,78.50,24.60,80.10
12.90,78.50,24.60,80.10
12.90,78.50,24.60,80.00
12.90,78.40,24.60,80.00
12.90,78.40,24.60,80.00
12.80,78.40,24.60,79.90
12.90,78.40,24.70,79.90
12.80,78.30,24.70,79.80
12.90,78.30,24.70,79.80
12.90,78.20,24.70,79.80
12.80,78.20,24.60,79.80
12.90,78.20,24.70,79.80
12.90,78.10,24.70,79.70
12.80,78.10,24.70,79.60
12.80,78.10,24.70,79.60
12.90,78.10,24.70,79.50
12.90,78.00,24.70,79.40
12.80,77.90,24.70,79.40
12.90,77.90,24.80,79.40
12.90,77.80,24.70,79.30
12.90,77.70,24.80,79.40
12.90,77.70,24.80,79.30
12.80,77.60,24.80,79.20
12.90,77.70,24.80,79.20
12.90,77.70,24.80,79.20
12.80,77.60,24.80,79.20
12.80,77.60,24.80,79.20
12.90,77.60,24.80,79.10
12.90,77.60,24.90,79.10
12.80,77.50,24.90,79.00
12.80,77.50,24.90,79.00
12.90,77.50,24.90,78.90
12.80,77.30,24.90,78.90
12.80,77.20,24.90,78.80
12.90,77.20,24.90,78.80
12.90,77.10,24.90,78.80
12.80,76.80,24.90,78.70
12.80,76.70,24.90,78.60
12.90,76.70,24.90,78.60
12.80,76.60,24.90,78.50
12.90,76.60,24.90,78.40
12.80,76.40,24.90,78.40
12.80,76.30,24.90,78.40
12.80,76.20,25.00,78.30
12.80,76.20,25.00,78.30
12.80,76.20,24.90,78.20
12.80,76.20,25.00,78.10
12.80,76.20,25.00,78.10
12.80,76.10,25.00,78.10
12.80,76.10,25.10,78.10
12.90,76.10,25.00,78.00
12.80,76.00,25.00,77.90
12.80,76.00,25.00,77.90
12.90,76.00,25.10,77.90
12.80,75.80,25.00,77.80
12.80,75.70,25.10,77.80
12.80,75.70,25.10,77.80
12.80,75.70,25.10,77.70
12.80,75.50,25.10,77.60
12.80,75.30,25.10,77.50
12.80,75.20,25.10,77.50
12.80,75.10,25.10,77.40
12.80,75.10,25.20,77.50
12.80,75.10,25.20,77.40
12.80,75.00,25.20,77.30
12.80,74.80,25.20,77.30
12.80,74.70,25.20,77.20
12.80,74.70,25.20,77.10
12.80,74.70,25.20,77.10
12.80,74.60,25.20,77.10
12.80,74.40,25.20,76.90
12.80,74.30,25.30,77.00
12.80,74.20,25.30,76.90
12.80,74.10,25.30,76.90
12.80,74.10,25.30,76.80
12.80,74.00,25.30,76.70
12.80,73.90,25.30,76.60
12.80,73.80,25.30,76.60
12.80,73.70,25.30,76.50
12.80,73.70,25.30,76.40
12.80,73.70,25.30,76.40
12.80,73.60,25.30,76.30
12.80,73.60,25.40,76.40
12.80,73.50,25.30,76.20
12.80,73.40,25.30,76.20
12.80,73.40,25.30,76.10
12.80,73.40,25.30,76.00
12.80,73.20,25.30,76.00
12.80,73.10,25.30,76.00
12.70,73.00,25.40,76.00
12.80,73.00,25.30,75.80
12.80,72.90,25.40,75.80
12.80,72.90,25.30,75.70
12.80,72.90,25.40,75.80
12.80,72.90,25.30,75.60
12.80,72.90,25.40,75.60
12.80,72.70,25.40,75.60
12.80,72.70,25.40,75.60
12.70,72.50,25.40,75.60
12.80,72.50,25.40,75.60
12.80,72.40,25.40,75.50
12.80,72.40,25.40,75.50
12.80,72.40,25.40,75.40
12.80,72.40,25.40,75.40
12.80,72.40,25.40,75.40
12.80,72.40,25.40,75.40
12.70,72.30,25.40,75.40
12.70,72.20,25.40,75.40
12.80,72.20,25.40,75.40
12.80,72.10,25.40,75.30
12.80,71.90,25.40,75.30
12.80,71.90,25.40,75.20
12.70,71.80,25.40,75.20
12.80,71.90,25.40,75.20
12.70,71.70,25.40,75.20
12.70,71.70,25.40,75.20
12.70,71.60,25.40,75.20
12.70,71.50,25.30,75.10
12.70,71.50,25.40,75.20
12.80,71.50,25.40,75.10
12.80,71.50,25.40,75.10
12.70,71.30,25.30,75.00
12.70,71.30,25.40,75.00
12.70,71.30,25.30,75.00
12.70,71.30,25.40,75.00
12.70,71.20,25.40,75.00
12.70,71.20,25.40,75.00
12.70,71.20,25.40,75.00
12.70,71.10,25.30,74.90
12.70,71.00,25.40,74.90
12.80,71.10,25.30,74.80
12.80,71.20,25.40,74.90
12.80,71.20,25.30,74.80
12.70,71.20,25.40,74.90
12.70,71.10,25.40,74.90
12.70,71.10,25.40,74.90
12.70,71.00,25.30,74.80
12.70,71.00,25.40,74.90
12.70,71.00,25.30,74.80
12.70,71.10,25.30,74.90
12.70,71.10,25.30,74.90
12.70,71.10,25.40,75.00
12.70,71.20,25.40,75.00
12.80,71.20,25.30,74.90
12.70,71.30,25.30,74.90
12.80,71.30,25.30,75.00
12.70,71.20,25.30,75.00
12.70,71.10,25.30,75.10
12.70,71.20,25.30,75.10
12.70,71.20,25.30,75.10
12.80,71.30,25.30,75.00
12.70,71.20,25.30,75.10
12.70,71.20,25.30,75.10
12.70,71.10,25.30,75.10
12.70,71.20,25.30,75.20
12.70,71.20,25.30,75.40
12.80,71.30,25.30,75.40
12.70,71.30,25.30,75.30
12.70,71.30,25.30,75.50
12.70,71.30,25.30,75.40
12.70,71.30,25.30,75.40
12.70,71.40,25.30,75.40
12.70,71.40,25.30,75.50
12.70,71.50,25.30,75.50
12.70,71.50,25.30,75.50
12.70,71.60,25.20,75.30
12.70,71.70,25.30,75.40
12.70,71.70,25.30,75.40
12.70,71.70,25.30,75.40
12.70,71.80,25.30,75.40
12.70,71.80,25.20,75.30
12.70,71.80,25.30,75.40
12.70,71.80,25.20,75.30
12.70,71.80,25.20,75.30
12.70,71.90,25.20,75.30
12.70,72.00,25.20,75.50
12.70,72.00,25.20,75.70
12.70,72.10,25.20,75.80
12.70,72.10,25.20,75.90
12.70,72.10,25.20,75.90
12.70,72.20,25.20,75.90
12.70,72.30,25.20,75.90
12.70,72.30,25.20,76.20
12.70,72.40,25.20,76.10
12.70,72.40,25.20,76.20
12.70,72.40,25.20,76.10
12.70,72.40,25.20,76.00
12.70,72.40,25.10,75.90
12.70,72.40,25.20,76.10
12.70,72.50,25.20,76.00
12.70,72.50,25.20,76.10
12.70,72.60,25.10,76.30
12.70,72.70,25.20,76.30
12.70,72.80,25.10,76.10
12.70,72.80,25.20,76.10
12.70,72.80,25.10,76.00
12.70,72.80,25.10,76.00
12.70,72.80,25.10,75.90
12.70,72.80,25.10,76.10
12.70,72.80,25.10,76.10
12.70,72.80,25.10,76.10
12.70,72.80,25.10,76.30
12.70,72.90,25.10,76.30
12.70,72.80,25.10,76.30
12.70,72.70,25.00,76.30
12.70,72.70,25.10,76.30
12.70,72.80,25.00,76.20
12.70,72.90,25.10,76.40
12.70,72.90,25.10,76.50
12.60,72.90,25.00,76.50
12.70,73.10,25.00,76.40
12.70,73.20,25.00,76.50
12.70,73.20,25.10,76.60
12.70,73.20,25.10,76.70
12.70,73.20,25.00,76.70
12.70,73.20,25.00,76.70
12.70,73.30,25.10,76.70
12.70,73.30,25.00,76.70
12.70,73.40,25.00,76.70
12.70,73.40,25.00,76.80
12.70,73.40,25.00,77.00
12.70,73.40,25.00,76.90
12.70,73.40,25.00,76.90
12.70,73.50,25.00,77.30
12.70,73.50,25.00,77.20
12.70,73.60,25.00,77.10
12.70,73.70,25.00,77.10
12.70,73.70,25.00,77.10
12.70,73.80,25.00,77.10
12.70,73.80,25.00,77.20
12.70,73.90,25.00,77.10
12.70,73.90,25.00,77.00
12.70,74.00,25.00,77.10
12.70,74.10,24.90,77.10
12.70,74.10,24.90,77.10
12.70,74.10,25.00,77.10
12.70,74.20,25.00,77.10
12.70,74.20,25.00,77.00
12.70,74.20,25.00,77.10
12.70,74.30,24.90,77.20
12.70,74.40,24.90,77.30
12.70,74.40,24.90,77.40
12.70,74.40,24.90,77.40
12.70,74.30,24.90,77.50
12.70,74.40,25.00,77.50
12.70,74.40,25.00,77.50
12.70,74.40,24.90,77.40
12.70,74.40,24.90,77.40
12.70,74.50,24.90,77.50
12.70,74.60,24.90,77.50
12.70,74.70,24.90,77.70
12.70,74.70,24.90,77.60
12.70,74.80,25.00,77.70
12.70,74.80,24.90,77.70
12.70,74.80,24.90,78.00
12.70,74.80,24.90,78.00
12.70,74.90,24.90,78.10
12.60,74.90,24.90,77.90
12.70,75.00,24.90,77.80
12.70,75.10,24.90,77.70
12.70,75.10,24.90,77.70
12.70,75.10,24.90,77.70
12.70,75.20,24.90,77.60
12.70,75.20,24.90,77.60
12.70,75.20,24.90,77.60
12.70,75.20,24.90,77.70
12.70,75.30,24.90,77.80
12.70,75.30,24.90,78.00
12.70,75.30,24.90,77.90
12.70,75.30,24.90,78.00
12.70,75.40,24.90,78.20
12.70,75.50,24.80,78.00
12.70,75.50,24.90,78.00
12.70,75.60,24.90,77.90
12.70,75.70,24.90,77.90
12.70,75.70,24.90,77.80
12.70,75.70,24.90,77.80
12.70,75.80,24.80,77.60
12.70,75.80,24.90,77.60
12.70,75.80,24.90,77.60
12.70,75.80,24.90,77.70
12.70,75.80,24.80,77.60
12.70,75.80,24.80,77.60
12.70,75.80,24.90,77.60
12.70,75.80,24.80,77.60
12.70,75.90,24.80,77.60
12.70,76.00,24.90,77.80
12.70,76.00,24.90,77.80
12.70,76.00,24.80,77.70
12.70,76.00,24.80,77.70
12.70,76.00,24.80,77.70
12.70,76.00,24.80,77.70
12.80,76.00,24.80,77.70
12.70,76.00,24.80,77.70
12.70,76.00,24.80,77.70
12.70,76.10,24.80,77.80
12.70,76.20,24.80,77.70
12.70,76.20,24.80,77.80
12.70,76.30,24.80,77.80
12.70,76.50,24.80,77.80
12.70,76.50,24.80,77.80
12.70,76.50,24.80,77.80
12.70,76.60,24.80,77.80
12.70,76.60,24.80,77.90
12.70,76.60,24.70,77.80
12.70,76.60,24.80,78.00
12.70,76.60,24.80,78.00
12.70,76.60,24.80,78.00
12.70,76.70,24.80,78.10
12.70,76.70,24.70,78.00
12.70,76.70,24.80,78.10
12.70,76.70,24.80,78.10
12.80,76.70,24.70,78.00
12.70,76.70,24.70,78.00
12.70,76.70,24.70,78.10
12.70,76.70,24.70,78.10
12.70,76.70,24.70,78.10
12.80,76.70,24.70,78.20
12.70,76.70,24.70,78.20
12.70,76.70,24.70,78.20
12.70,76.70,24.70,78.20
12.70,76.70,24.70,78.30
12.70,76.80,24.70,78.30
12.70,76.80,24.70,78.40
12.70,76.90,24.70,78.40
12.80,77.00,24.60,78.40
12.70,77.00,24.60,78.40
12.70,77.00,24.70,78.50
12.70,77.00,24.60,78.50
12.70,77.00,24.70,78.60
12.70,77.00,24.60,78.50
12.70,77.00,24.60,78.50
12.70,77.00,24.70,78.60
12.70,77.00,24.70,78.60
12.70,77.00,24.60,78.60
12.70,77.00,24.60,78.60
12.80,77.10,24.60,78.60
12.70,77.10,24.60,78.60
12.70,77.10,24.70,78.70
12.70,77.10,24.70,78.80
12.70,77.10,24.60,78.70
12.70,77.20,24.60,78.70
12.70,77.20,24.60,78.70
12.70,77.30,24.60,78.80
12.70,77.40,24.60,78.80
12.70,77.40,24.60,78.80
12.70,77.40,24.60,78.80
12.70,77.20,24.60,78.80
12.70,77.20,24.60,78.80
12.70,77.30,24.60,78.90
12.70,77.30,24.60,79.00
12.70,77.40,24.60,79.00
12.70,77.50,24.60,79.00
12.80,77.60,24.60,79.00
12.80,77.60,24.60,79.00
12.70,77.50,24.60,79.00
12.70,77.50,24.60,79.00
12.80,77.50,24.60,79.00
12.80,77.60,24.60,78.90
12.80,77.60,24.60,79.00
12.70,77.50,24.60,79.00
12.80,77.60,24.60,79.00
12.70,77.60,24.60,79.00
12.80,77.60,24.60,79.00
12.70,77.60,24.60,79.00
12.70,77.60,24.60,79.00
12.70,77.60,24.60,79.10
12.70,77.60,24.60,79.20
12.70,77.60,24.50,79.10
12.70,77.60,24.60,79.20
12.70,77.70,24.60,79.20
12.70,77.70,24.60,79.20
12.70,77.80,24.50,79.20
12.70,77.90,24.60,79.20
12.70,77.90,24.60,79.30
12.70,77.90,24.50,79.20
12.80,78.00,24.50,79.30
12.80,78.00,24.50,79.30
12.70,78.00,24.50,79.30
12.80,78.00,24.50,79.30
12.70,78.00,24.50,79.40
12.70,78.00,24.50,79.40
12.70,78.00,24.50,79.40
12.70,78.00,24.50,79.40
12.70,78.10,24.50,79.40
12.80,78.20,24.50,79.40
12.70,78.20,24.50,79.40
12.80,78.20,24.50,79.40
12.70,78.20,24.50,79.40
12.70,78.20,24.50,79.40
12.70,78.30,24.50,79.40
12.80,78.40,24.50,79.40
12.80,78.40,24.50,79.40
12.70,78.30,24.50,79.50
12.80,78.40,24.50,79.50
12.70,78.40,24.50,79.60
12.80,78.50,24.50,79.60
12.70,78.50,24.50,79.60
12.70,78.50,24.50,79.60
12.80,78.50,24.50,79.60
12.80,78.50,24.50,79.60
12.70,78.40,24.50,79.60
12.70,78.40,24.40,79.60
12.80,78.40,24.50,79.70
12.70,78.30,24.50,79.70
12.70,78.40,24.50,79.70
12.70,78.40,24.50,79.70
12.80,78.40,24.40,79.70
12.70,78.40,24.40,79.70
12.80,78.50,24.50,79.80
12.70,78.50,24.50,79.80
12.70,78.60,24.40,79.70
12.80,78.60,24.40,79.80
12.80,78.70,24.50,79.80
12.80,78.70,24.50,79.80
12.70,78.60,24.50,79.80
12.80,78.70,24.40,79.80
12.80,78.70,24.40,79.80
12.70,78.70,24.40,79.80
12.70,78.70,24.40,79.80
12.70,78.70,24.40,79.80
12.70,78.70,24.40,79.80
12.70,78.70,24.40,79.80
12.70,78.70,24.40,79.80
12.80,78.70,24.40,79.80
12.80,78.70,24.40,79.80
12.80,78.80,24.40,79.90
12.70,78.70,24.40,79.90
12.80,78.80,24.40,80.00
12.70,78.70,24.40,80.00
12.70,78.80,24.40,80.00
12.70,78.90,24.40,80.00
12.70,78.90,24.40,80.10
12.80,79.00,24.40,80.10
12.80,79.00,24.40,80.10
12.70,78.90,24.40,80.10
12.80,79.00,24.40,80.10
12.80,79.00,24.40,80.10
12.80,78.90,24.40,80.10
12.80,79.00,24.50,80.10
12.80,79.00,24.40,80.10
12.80,79.00,24.50,80.10
12.80,79.10,24.40,80.10
12.70,79.10,24.40,80.10
12.80,79.10,24.50,80.10
12.80,79.10,24.40,80.10
12.80,79.20,24.50,80.10
12.80,79.20,24.50,80.10
12.70,79.10,24.50,80.00
12.70,79.10,24.50,80.00
12.80,79.10,24.50,79.90
12.70,79.00,24.50,79.90
12.80,79.10,24.50,79.80
12.80,79.10,24.50,79.80
12.80,79.20,24.60,79.80
12.80,79.30,24.60,79.80
12.80,79.40,24.60,79.80
12.70,79.40,24.60,79.80
12.80,79.40,24.60,79.80
12.70,79.30,24.60,79.70
12.70,79.30,24.60,79.60
12.70,79.20,24.60,79.60
12.70,79.20,24.60,79.60
12.80,79.30,24.60,79.60
12.70,79.10,24.60,79.60
12.70,79.10,24.60,79.50
12.70,79.00,24.60,79.50
12.70,79.00,24.70,79.50
12.70,78.90,24.70,79.40
12.70,78.90,24.60,79.30
12.70,78.90,24.60,79.20
12.70,78.80,24.70,79.30
12.70,78.70,24.70,79.20
12.80,78.60,24.70,79.20
12.70,78.50,24.70,79.20
12.70,78.50,24.70,79.10
12.70,78.50,24.70,79.00
12.70,78.50,24.70,79.00
12.70,78.40,24.70,79.00
12.70,78.40,24.70,78.90
12.70,78.30,24.70,78.90
12.80,78.30,24.70,78.80
12.70,78.20,24.80,78.80
12.70,78.20,24.80,78.80
12.70,78.20,24.80,78.80
12.70,78.20,24.80,78.70
12.70,78.20,24.80,78.70
12.70,78.10,24.80,78.60
12.70,78.10,24.80,78.60
12.70,78.00,24.90,78.60
12.80,78.10,24.80,78.50
12.70,78.10,24.90,78.60
12.80,78.10,24.90,78.40
12.70,78.10,24.90,78.40
12.70,78.10,24.90,78.30
12.70,78.00,24.90,78.30
12.70,77.90,24.90,78.20
12.70,77.70,24.90,78.20
12.70,77.70,24.90,78.10
12.70,77.60,24.90,78.00
12.70,77.50,24.90,78.00
12.70,77.40,24.90,77.90
12.70,77.20,24.90,77.90
12.70,77.00,25.00,77.90
12.70,76.90,24.90,77.80
12.70,76.80,24.90,77.80
12.70,76.80,24.90,77.70
12.70,76.60,24.90,77.60
12.70,76.50,25.00,77.70
12.70,76.30,25.00,77.70
12.70,76.20,25.00,77.60
12.70,76.20,25.00,77.70
12.70,76.00,25.00,77.60
12.70,75.90,25.00,77.50
12.70,75.80,25.00,77.40
12.70,75.70,25.10,77.50
12.70,75.70,25.10,77.40
12.70,75.70,25.10,77.30
12.70,75.60,25.00,77.20
12.70,75.60,25.00,77.20
12.70,75.50,25.00,77.10
12.70,75.40,25.10,77.10
12.70,75.30,25.10,77.10
12.70,75.30,25.10,77.10
12.70,75.20,25.20,77.00
12.70,75.10,25.10,76.90
12.70,75.00,25.20,76.90
12.70,75.00,25.10,76.80
12.70,74.80,25.10,76.80
12.70,74.70,25.20,76.80
12.70,74.70,25.20,76.70
12.70,74.70,25.20,76.70
12.60,74.60,25.20,76.60
12.70,74.60,25.20,76.50
12.70,74.50,25.20,76.40
12.60,74.40,25.20,76.40
12.70,74.40,25.20,76.30
12.70,74.40,25.20,76.30
12.60,74.30,25.20,76.20
12.60,74.20,25.30,76.20
12.60,74.00,25.30,76.20
12.70,73.80,25.30,76.20
12.70,73.70,25.30,76.10
12.70,73.40,25.30,76.00
12.70,73.40,25.30,76.00
12.70,73.40,25.30,75.90
12.70,73.40,25.30,75.90
12.60,73.40,25.30,75.80
12.60,73.40,25.30,75.80
12.60,73.40,25.30,75.70
12.70,73.30,25.30,75.70
12.60,73.10,25.30,75.60
12.70,73.10,25.30,75.60
12.70,73.10,25.30,75.60
12.70,73.10,25.30,75.50
12.60,72.90,25.30,75.50
12.70,72.90,25.30,75.40
12.70,72.90,25.30,75.40
12.60,72.80,25.30,75.40
12.70,72.80,25.30,75.40
12.70,72.70,25.30,75.30
12.60,72.50,25.30,75.40
12.60,72.50,25.30,75.40
12.70,72.50,25.30,75.40
12.60,72.50,25.30,75.40
12.60,72.40,25.30,75.40
12.60,72.40,25.30,75.40
12.60,72.30,25.30,75.40
12.70,72.30,25.30,75.40
12.60,72.20,25.30,75.30
12.60,72.20,25.30,75.30
12.60,72.20,25.30,75.30
12.60,72.20,25.30,75.30
12.60,72.10,25.30,75.30
12.60,72.10,25.30,75.20
12.60,72.20,25.30,75.20
12.60,72.10,25.30,75.20
12.60,72.10,25.30,75.20
12.60,72.10,25.30,75.20
12.60,72.20,25.30,75.20
12.60,72.00,25.30,75.20
12.60,71.80,25.30,75.20
12.60,71.80,25.30,75.20
12.60,71.90,25.30,75.10
12.60,71.90,25.30,75.10
12.60,71.90,25.30,75.00
12.60,71.90,25.30,75.10
12.60,71.90,25.30,75.00
12.60,71.80,25.30,75.10
12.60,71.80,25.30,75.10
12.60,71.70,25.30,75.00
12.60,71.70,25.30,75.10
12.60,71.50,25.30,75.10
12.60,71.50,25.30,75.00
12.60,71.50,25.30,75.00
12.60,71.40,25.30,75.00
12.60,71.40,25.30,75.00
12.60,71.50,25.30,75.10
12.60,71.50,25.30,75.20
12.60,71.60,25.30,75.10
12.60,71.50,25.30,75.20
12.60,71.60,25.30,75.20
12.60,71.70,25.30,75.20
12.60,71.70,25.30,75.20
12.60,71.70,25.30,75.20
12.60,71.70,25.30,75.20
12.60,71.70,25.30,75.20
12.60,71.70,25.20,75.10
12.60,71.70,25.30,75.20
12.60,71.80,25.30,75.20
12.60,71.80,25.30,75.20
12.60,71.80,25.30,75.30
12.60,71.90,25.30,75.40
12.50,71.80,25.30,75.30
12.60,71.90,25.30,75.40
12.60,71.80,25.30,75.60
12.60,71.80,25.20,76.10
12.60,71.90,25.30,76.20
12.60,71.90,25.30,76.00
12.60,71.90,25.20,75.90
12.60,72.00,25.20,75.90
12.60,72.00,25.30,76.20
12.60,72.00,25.30,76.10
12.60,72.10,25.30,76.00
12.60,72.20,25.20,76.20
12.60,72.20,25.20,76.20
12.60,72.20,25.20,75.90
12.60,72.30,25.20,75.90
12.60,72.30,25.20,75.70
12.60,72.30,25.20,75.70
12.60,72.40,25.20,75.70
12.60,72.50,25.20,75.70
12.60,72.50,25.20,75.60
12.60,72.50,25.20,75.60
12.60,72.60,25.20,75.60
12.60,72.70,25.20,75.70
12.60,72.70,25.10,75.60
12.60,72.70,25.20,75.60
12.60,72.80,25.20,75.60
12.60,72.90,25.20,75.70
12.50,72.90,25.10,75.60
12.60,73.00,25.10,75.60
12.60,73.00,25.10,75.60
12.60,73.10,25.20,75.70
12.60,73.10,25.10,75.60
12.60,73.10,25.10,75.70
12.60,73.20,25.10,75.90
12.60,73.20,25.10,75.90
12.60,73.30,25.10,75.90
12.60,73.30,25.10,75.90
12.60,73.30,25.10,75.90
12.60,73.40,25.10,75.90
12.60,73.40,25.10,75.90
12.60,73.40,25.10,75.90
12.60,73.50,25.00,75.80
12.60,73.60,25.10,75.90
12.60,73.60,25.10,75.90
12.60,73.60,25.10,75.90
12.60,73.60,25.10,76.00
12.60,73.70,25.00,75.90
12.60,73.70,25.00,76.00
12.60,73.70,25.00,76.00
12.60,73.70,25.00,76.10
12.60,73.80,25.00,76.10
12.60,73.90,25.00,76.10
12.60,73.90,25.00,76.10
12.60,73.90,25.00,76.10
12.60,73.90,25.00,76.20
12.60,74.10,25.00,76.20
12.60,74.10,25.00,76.30
12.60,74.10,25.00,76.30
12.60,74.20,24.90,76.30
12.60,74.30,25.00,76.50
12.60,74.40,25.00,76.50
12.60,74.60,24.90,76.60
12.60,74.60,24.90,76.70
12.60,74.70,24.90,76.80
12.60,74.70,25.00,77.00
12.60,74.70,24.90,77.00
12.60,74.70,25.00,77.00
12.60,74.80,24.90,77.00
12.60,74.80,24.90,77.00
12.60,74.80,24.90,77.00
12.60,74.90,24.90,77.20
12.60,75.00,24.90,77.30
12.50,75.00,24.90,77.30
12.60,75.10,24.90,77.50
12.60,75.10,24.90,77.60
12.60,75.20,24.90,77.70
12.60,75.20,24.90,77.70
12.60,75.20,24.90,77.50
12.60,75.20,24.90,77.50
12.60,75.20,24.90,77.50
12.60,75.20,24.90,77.60
12.60,75.20,24.90,77.60
12.60,75.20,24.90,77.50
12.60,75.30,24.90,77.40
12.60,75.30,24.90,77.20
12.60,75.30,24.90,77.20
12.50,75.30,24.90,77.40
12.60,75.30,24.90,77.40
12.60,75.40,24.90,77.40
12.60,75.50,24.90,77.40
12.60,75.50,24.90,77.40
12.60,75.60,24.90,77.40
12.60,75.60,24.90,77.40
12.60,75.60,24.90,77.60
12.60,75.60,24.90,77.80
12.60,75.60,24.90,78.10
12.60,75.70,24.90,78.40
12.60,75.70,24.80,78.10
12.60,75.70,24.90,78.10
12.60,75.70,24.80,78.00
12.60,75.80,24.80,78.00
12.60,75.80,24.90,78.10
12.60,75.90,24.80,78.00
12.60,75.90,24.80,78.20
12.60,75.90,24.80,78.20
12.60,75.90,24.80,78.20
12.60,75.90,24.90,78.30
12.60,75.90,24.80,78.20
12.60,76.00,24.80,78.10
12.60,76.00,24.80,78.20
12.60,76.00,24.80,78.30
12.60,76.10,24.80,78.30
12.60,76.10,24.80,78.30
12.60,76.10,24.80,78.30
12.60,76.20,24.80,78.40
12.60,76.20,24.80,78.40
12.60,76.20,24.80,78.30
12.60,76.30,24.80,78.30
12.60,76.40,24.80,78.40
12.60,76.50,24.80,78.60
12.60,76.60,24.80,78.60
12.60,76.60,24.80,78.60
12.60,76.70,24.80,78.40
12.60,76.70,24.70,78.40
12.60,76.70,24.80,78.40
12.60,76.70,24.70,78.20
12.60,76.80,24.80,78.40
12.60,76.80,24.70,78.40
12.60,76.80,24.80,78.40
12.60,76.80,24.80,78.40
12.60,76.80,24.80,78.50
12.60,76.80,24.80,78.30
12.60,76.90,24.70,78.40
12.60,77.00,24.70,78.40
12.60,77.00,24.70,78.40
12.60,76.90,24.80,78.40
12.50,76.80,24.70,78.30
12.60,76.90,24.80,78.30
12.60,76.90,24.70,78.20
12.60,76.90,24.70,78.20
12.60,77.00,24.70,78.40
12.60,77.00,24.70,78.40
12.60,77.10,24.70,78.40
12.60,77.10,24.70,78.40
12.60,77.20,24.70,78.30
12.60,77.10,24.70,78.30
12.60,77.20,24.70,78.40
12.60,77.20,24.70,78.30
12.60,77.20,24.70,78.30
12.60,77.20,24.70,78.30
12.60,77.20,24.60,78.20
12.60,77.20,24.70,78.30
