Temperature_A,Humidity_A,Temperature_B,Humidity_B,Temperature_C,Humidity_C,Weight_A1,Weight_A2,Weight_A3,Weight_B1,Weight_B2,Weight_B3,Weight_C1,Weight_C2,Weight_C3,Priority_A,Priority_B,Priority_C
14.2,74.3,24.9,79.4,31.6,82.8,0.0,114.6,128.0,47.4,2.4,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.3,25.0,79.4,31.6,82.8,0.0,114.6,128.0,47.4,2.4,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.2,25.0,79.4,31.6,82.8,0.0,114.6,128.0,47.4,2.4,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.1,24.9,79.4,31.6,82.8,0.0,114.6,128.0,47.4,2.4,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.1,25.0,79.4,31.6,82.8,0.0,114.6,128.0,47.4,2.4,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.0,25.0,79.5,31.6,82.8,0.0,114.6,128.0,47.4,2.4,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.1,24.9,79.4,31.6,82.8,0.0,114.6,128.0,47.4,2.4,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.3,24.9,79.4,31.6,82.8,0.0,114.6,128.0,47.4,2.4,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.4,24.9,79.4,31.6,82.9,0.0,114.6,128.0,47.4,2.4,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.5,24.9,79.4,31.6,83.0,0.0,114.6,128.0,61.5,32.0,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.6,24.9,79.4,31.6,83.0,0.0,114.6,128.0,61.5,32.0,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.6,24.9,79.4,31.6,83.0,0.0,114.6,128.0,61.5,32.0,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.6,24.9,79.4,31.6,83.0,0.0,114.6,128.0,61.5,32.0,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.7,24.9,79.4,31.6,83.1,0.0,114.6,128.0,61.5,32.0,19.6,54.6,119.0,99.6,Media,Baixa,Média
14.2,74.8,24.9,79.6,31.6,83.2,0.0,114.6,128.0,61.5,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.8,24.9,79.6,31.6,83.2,0.0,114.6,128.0,61.5,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.8,24.9,79.6,31.6,83.2,0.0,114.6,128.0,61.5,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.8,24.9,79.6,31.6,83.2,0.0,114.6,128.0,61.5,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.8,24.9,79.6,31.6,83.2,0.0,114.6,128.0,123.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.9,24.9,79.6,31.6,83.2,0.0,114.6,128.0,123.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,75.0,24.9,79.6,31.6,83.3,0.0,114.6,128.0,123.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,75.1,24.9,79.6,31.6,83.4,0.0,114.6,128.0,123.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,75.0,24.9,79.6,31.6,83.3,0.0,114.6,128.0,123.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.8,24.9,79.7,31.6,83.2,0.0,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,75.0,24.9,79.6,31.6,83.3,0.0,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,75.0,24.9,79.7,31.6,83.4,0.0,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,75.0,24.9,79.8,31.6,83.4,0.0,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.8,24.9,79.8,31.6,83.3,14.4,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.8,24.9,79.9,31.6,83.4,14.4,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.3,74.8,24.9,79.8,31.6,83.3,14.4,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.6,24.9,79.8,31.6,83.2,14.4,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.5,24.9,79.7,31.6,83.1,14.4,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.5,24.9,79.7,31.6,83.1,14.4,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.1,74.5,24.9,79.8,31.5,83.2,14.4,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.4,25.0,79.8,31.6,83.1,14.4,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.4,24.9,79.8,31.6,83.1,14.4,114.6,128.0,18.2,32.0,33.2,1.2,119.0,99.6,Media,Baixa,Média
14.2,74.3,24.9,79.8,31.6,83.0,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.1,74.1,25.0,79.8,31.6,82.9,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,73.9,24.9,79.8,31.6,82.8,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,73.9,25.0,79.7,31.6,82.8,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,73.9,25.0,79.7,31.6,82.8,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,73.7,25.0,79.7,31.6,82.7,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,73.7,25.0,79.7,31.6,82.7,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,73.6,25.0,79.7,31.6,82.6,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,73.6,25.0,79.7,31.6,82.6,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,73.6,25.0,79.7,31.6,82.6,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,73.8,25.0,79.7,31.6,82.8,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.1,73.9,25.0,79.7,31.6,82.8,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,74.1,25.0,79.7,31.6,82.9,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,74.2,25.1,79.7,31.6,83.0,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,74.3,25.0,79.5,31.6,82.9,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,74.2,25.0,79.5,31.6,82.8,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,74.1,25.0,79.4,31.6,82.8,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,73.8,25.1,79.5,31.6,82.6,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.2,73.8,25.1,79.5,31.6,82.6,14.4,114.6,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Media,Baixa,Média
14.1,73.7,25.1,79.4,31.6,82.6,14.4,0.0,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.1,73.8,25.0,79.3,31.6,82.6,14.4,0.0,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.2,73.9,25.1,79.3,31.6,82.6,14.4,0.0,128.0,18.2,32.0,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.1,73.9,25.1,79.3,31.6,82.6,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.2,74.0,25.1,79.2,31.6,82.6,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.2,74.1,25.1,79.1,31.6,82.6,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.2,74.1,25.1,79.1,31.6,82.6,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.2,73.9,25.1,79.1,31.6,82.5,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.2,73.8,25.1,79.1,31.6,82.4,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.1,73.4,25.1,79.0,31.6,82.2,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.2,73.4,25.2,79.1,31.7,82.2,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.2,73.6,25.2,79.0,31.7,82.3,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.1,73.6,25.2,79.0,31.6,82.3,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.2,73.7,25.2,78.9,31.7,82.3,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.1,73.6,25.2,78.9,31.6,82.2,14.4,0.0,128.0,18.2,85.8,33.2,1.2,34.8,99.6,Baixa,Baixa,Média
14.1,73.4,25.2,78.9,31.6,82.2,2.6,0.0,128.0,18.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.3,25.2,78.9,31.6,82.1,2.6,0.0,128.0,18.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.3,25.2,79.0,31.6,82.2,2.6,53.2,128.0,18.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.3,25.2,78.9,31.6,82.1,2.6,53.2,128.0,18.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.2,73.5,25.2,79.1,31.7,82.3,2.6,53.2,128.0,18.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.6,25.2,79.0,31.6,82.3,2.6,53.2,128.0,18.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.6,25.2,78.9,31.6,82.2,2.6,53.2,128.0,18.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.4,25.2,78.9,31.6,82.2,2.6,53.2,128.0,51.1,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.1,25.2,78.8,31.6,81.9,10.0,53.2,128.0,51.1,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.0,25.3,79.0,31.7,82.0,10.0,53.2,128.0,51.1,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.1,25.3,78.8,31.7,81.9,10.0,53.2,128.0,51.1,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.1,25.3,78.6,31.7,81.8,10.0,53.2,128.0,51.1,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,72.9,25.3,78.6,31.7,81.8,10.0,53.2,128.0,51.1,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,72.8,25.3,78.7,31.7,81.8,10.0,53.2,128.0,51.1,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,72.9,25.3,78.8,31.7,81.8,10.0,53.2,128.0,51.1,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.1,25.3,78.6,31.7,81.8,10.0,53.2,128.0,22.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,73.0,25.3,78.5,31.7,81.8,10.0,53.2,128.0,22.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,72.9,25.3,78.4,31.7,81.6,10.0,53.2,128.0,22.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,72.9,25.4,78.4,31.8,81.6,10.0,53.2,128.0,22.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,72.8,25.3,78.3,31.7,81.6,10.0,53.2,128.0,22.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,72.7,25.3,78.2,31.7,81.4,10.0,53.2,38.4,22.2,85.8,9.0,117.6,34.8,99.6,Baixa,Baixa,Média
14.1,72.5,25.3,78.2,31.7,81.4,10.0,53.2,38.4,22.2,85.8,9.0,117.6,34.8,99.6,Média,Baixa,Média
14.1,72.5,25.3,78.2,31.7,81.4,10.0,53.2,38.4,22.2,85.8,9.0,117.6,34.8,99.6,Média,Baixa,Média
14.1,72.5,25.3,78.3,31.7,81.4,10.0,53.2,38.4,22.2,85.8,9.0,117.6,34.8,99.6,Média,Baixa,Média
14.1,72.5,25.4,78.4,31.8,81.4,10.0,53.2,38.4,22.2,85.8,9.0,117.6,34.8,99.6,Média,Baixa,Média
14.1,72.6,25.4,78.4,31.8,81.5,10.0,0.0,38.4,22.2,85.8,9.0,117.6,34.8,99.6,Média,Baixa,Média
14.1,72.6,25.4,78.1,31.8,81.4,10.0,0.0,38.4,22.2,85.8,9.0,117.6,34.8,99.6,Média,Baixa,Média
14.1,72.5,25.4,78.0,31.8,81.2,10.0,0.0,38.4,22.2,85.8,9.0,117.6,34.8,99.6,Média,Baixa,Média
14.1,72.5,25.4,77.7,31.8,81.1,10.0,0.0,38.4,22.2,85.8,9.0,117.6,34.8,99.6,Média,Baixa,Média
14.1,72.5,25.4,77.6,31.8,81.0,10.0,0.0,38.4,22.2,85.8,9.0,117.6,34.8,99.6,Média,Baixa,Média
14.1,72.4,25.4,77.8,31.8,81.1,10.0,0.0,38.4,22.2,85.8,96.5,73.2,34.8,99.6,Média,Baixa,Média
14.0,72.3,25.4,77.5,31.7,80.9,10.0,0.0,38.4,26.7,85.8,96.5,73.2,34.8,99.6,Média,Baixa,Média
14.1,72.0,25.4,77.4,31.8,80.7,88.9,0.0,38.4,26.7,85.8,96.5,73.2,34.8,99.6,Média,Baixa,Média
14.1,71.9,25.4,77.3,31.8,80.6,88.9,0.0,38.4,26.7,85.8,96.5,73.2,34.8,99.6,Média,Baixa,Média
14.0,71.9,25.4,77.2,31.7,80.6,88.9,0.0,38.4,26.7,85.8,96.5,73.2,40.6,99.6,Média,Baixa,Média
14.0,71.8,25.5,77.4,31.8,80.6,88.9,0.0,38.4,26.7,126.7,96.5,73.2,40.6,99.6,Média,Baixa,Média
14.1,71.8,25.5,77.3,31.8,80.6,88.9,0.0,38.4,26.7,126.7,96.5,73.2,40.6,99.6,Média,Baixa,Média
14.1,71.7,25.5,77.3,31.8,80.5,88.9,0.0,38.4,26.7,126.7,96.5,73.2,40.6,99.6,Média,Baixa,Média
14.1,71.6,25.5,77.3,31.8,80.4,88.9,0.0,38.4,26.7,126.7,96.5,73.2,40.6,99.6,Média,Baixa,Média
14.1,71.4,25.5,77.2,31.8,80.3,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,71.3,25.5,77.1,31.8,80.2,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,71.4,25.5,77.1,31.8,80.2,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,71.4,25.6,77.1,31.8,80.2,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,71.4,25.5,76.9,31.8,80.2,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,71.4,25.5,76.9,31.8,80.2,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,71.4,25.6,77.1,31.8,80.2,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,71.3,25.6,77.3,31.8,80.3,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,71.2,25.6,77.1,31.8,80.2,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,70.9,25.6,76.9,31.8,79.9,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,70.7,25.6,76.7,31.8,79.7,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,70.6,25.6,76.7,31.8,79.6,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.1,70.5,25.6,76.7,31.8,79.6,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,70.4,25.6,76.9,31.8,79.6,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,70.4,25.6,76.7,31.8,79.6,88.9,0.0,38.4,26.7,126.7,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,70.3,25.6,76.7,31.8,79.5,88.9,0.0,38.4,26.7,13.9,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,70.1,25.6,76.5,31.8,79.3,88.9,0.0,38.4,26.7,13.9,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,70.3,25.6,76.4,31.8,79.4,88.9,0.0,38.4,26.7,13.9,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,70.1,25.7,76.4,31.8,79.2,88.9,0.0,38.4,26.7,13.9,96.5,73.2,138.6,99.6,Média,Baixa,Média
14.0,69.9,25.7,76.2,31.8,79.1,88.9,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.8,25.7,76.2,31.8,79.0,88.9,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.9,25.6,76.1,31.8,79.0,88.9,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.9,25.7,76.0,31.8,79.0,88.9,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.8,25.7,76.0,31.8,78.9,88.9,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.8,25.7,75.9,31.8,78.8,88.9,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,70.0,25.7,75.9,31.8,79.0,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.9,25.7,75.8,31.8,78.8,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.8,25.7,75.8,31.8,78.8,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.7,25.7,75.8,31.8,78.8,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.7,25.7,75.7,31.8,78.7,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.8,25.7,75.6,31.8,78.7,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.8,25.7,75.6,31.8,78.7,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.8,25.7,75.6,31.8,78.7,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.9,25.7,75.5,31.8,78.7,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.8,25.8,75.4,31.9,78.6,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.6,25.7,75.3,31.8,78.4,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.6,25.8,75.3,31.9,78.4,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.7,25.7,75.2,31.8,78.4,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
13.9,69.6,25.7,75.0,31.8,78.3,50.4,0.0,38.4,26.7,13.9,96.5,73.2,77.6,99.6,Média,Baixa,Média
14.0,69.6,25.8,75.1,31.9,78.4,50.4,0.0,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,69.6,25.8,75.0,31.9,78.3,50.4,0.0,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,69.5,25.8,74.9,31.9,78.2,50.4,0.0,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,69.4,25.8,74.9,31.9,78.2,50.4,0.0,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,69.4,25.8,74.9,31.9,78.2,50.4,0.0,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
13.9,69.4,25.8,74.8,31.8,78.1,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,69.4,25.8,74.7,31.9,78.1,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,69.2,25.8,74.7,31.9,78.0,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,69.0,25.8,74.7,31.9,77.8,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,69.0,25.8,74.7,31.9,77.8,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
13.9,69.0,25.9,74.8,31.9,77.9,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,69.1,25.8,74.7,31.9,77.9,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,69.2,25.9,74.8,32.0,78.0,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,69.1,25.8,74.6,31.9,77.8,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
13.9,69.0,25.8,74.6,31.8,77.8,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
13.9,68.9,25.8,74.6,31.8,77.8,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,68.7,25.8,74.6,31.9,77.6,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
13.9,68.6,25.8,74.5,31.8,77.6,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
13.9,68.7,25.8,74.5,31.8,77.6,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,68.9,25.8,74.5,31.9,77.7,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
14.0,68.9,25.8,74.6,31.9,77.8,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
13.9,68.7,25.8,74.6,31.8,77.6,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,99.6,Média,Baixa,Média
13.9,68.7,25.8,74.5,31.8,77.6,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.6,25.8,74.5,31.8,77.6,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.4,25.8,74.5,31.8,77.4,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.2,25.9,74.6,31.9,77.4,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.2,25.8,74.5,31.8,77.4,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.4,25.8,74.5,31.8,77.4,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.3,25.8,74.4,31.8,77.4,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.3,25.8,74.3,31.8,77.3,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.3,25.8,74.4,31.8,77.4,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.2,25.8,74.3,31.8,77.2,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.2,25.8,74.3,31.8,77.2,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.3,25.8,74.4,31.8,77.4,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.4,25.8,74.4,31.8,77.4,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.5,25.9,74.5,31.9,77.5,50.4,23.4,17.4,26.7,13.9,96.5,73.2,4.8,84.0,Média,Baixa,Média
13.9,68.5,25.8,74.4,31.8,77.4,50.4,23.4,17.4,26.7,13.9,96.5,73.2,98.0,84.0,Média,Baixa,Média
13.9,68.5,25.8,74.4,31.8,77.4,50.4,23.4,17.4,26.7,13.9,96.5,73.2,98.0,84.0,Média,Baixa,Média
13.9,68.6,25.8,74.4,31.8,77.5,50.4,23.4,17.4,26.7,13.9,96.5,73.2,98.0,84.0,Média,Baixa,Média
13.9,68.6,25.8,74.4,31.8,77.5,50.4,23.4,17.4,26.7,13.9,96.5,73.2,98.0,84.0,Média,Baixa,Média
13.9,68.5,25.8,74.3,31.8,77.4,50.4,23.4,17.4,26.7,13.9,96.5,73.2,98.0,84.0,Média,Baixa,Média
13.9,68.2,25.8,74.3,31.8,77.2,50.4,23.4,17.4,26.7,13.9,3.2,112.0,98.0,84.0,Média,Baixa,Média
13.9,68.2,25.8,74.3,31.8,77.2,50.4,23.4,17.4,112.8,13.9,3.2,112.0,98.0,84.0,Média,Baixa,Média
13.9,68.2,25.8,74.3,31.8,77.2,50.4,23.4,17.4,112.8,13.9,3.2,112.0,98.0,84.0,Média,Baixa,Média
13.9,68.2,25.8,74.3,31.8,77.2,50.4,23.4,17.4,112.8,13.9,3.2,112.0,98.0,84.0,Média,Baixa,Média
13.9,68.2,25.8,74.3,31.8,77.2,50.4,23.4,17.4,112.8,13.9,3.2,112.0,98.0,84.0,Média,Baixa,Média
